prob,group,measure,solver,performance
1000-113,sophisticated-eax,PQR10,ann_2_points_mst,3.2865
1000-114,sophisticated-eax,PAR10,ann_2_points_mst,3.6774
1000-114,sophisticated-eax,PQR10,ann_2_points_mst,3.6045
1000-117,sophisticated-eax,PAR10,ann_2_points_mst,3.0169
1000-117,sophisticated-eax,PQR10,ann_2_points_mst,3.09
1000-118,sophisticated-eax,PAR10,ann_2_points_mst,6.6999
1000-118,sophisticated-eax,PQR10,ann_2_points_mst,4.905
1000-119,sophisticated-eax,PAR10,ann_2_points_mst,3.848
1000-119,sophisticated-eax,PQR10,ann_2_points_mst,3.3815
1000-128,sophisticated-eax,PAR10,ann_2_points_mst,3.4224
1000-128,sophisticated-eax,PQR10,ann_2_points_mst,3.459
1000-132,sophisticated-eax,PAR10,ann_2_points_mst,3.3187
1000-132,sophisticated-eax,PQR10,ann_2_points_mst,2.957
1000-158,sophisticated-eax,PAR10,ann_2_points_mst,4.5559
1000-158,sophisticated-eax,PQR10,ann_2_points_mst,3.5265
1000-161,sophisticated-eax,PAR10,ann_2_points_mst,4.1648
1000-161,sophisticated-eax,PQR10,ann_2_points_mst,3.676
1000-164,sophisticated-eax,PAR10,ann_2_points_mst,4.3505
1000-164,sophisticated-eax,PQR10,ann_2_points_mst,3.091
1000-169,sophisticated-eax,PAR10,ann_2_points_mst,3.0103
1000-169,sophisticated-eax,PQR10,ann_2_points_mst,3.033
1000-177,sophisticated-eax,PAR10,ann_2_points_mst,2.8812
1000-177,sophisticated-eax,PQR10,ann_2_points_mst,2.8735
1000-187,sophisticated-eax,PAR10,ann_2_points_mst,3.6615
1000-187,sophisticated-eax,PQR10,ann_2_points_mst,3.2015
1000-192,sophisticated-eax,PAR10,ann_2_points_mst,3.465
1000-192,sophisticated-eax,PQR10,ann_2_points_mst,3.0975
1000-204,sophisticated-eax,PAR10,ann_2_points_mst,5.6874
1000-204,sophisticated-eax,PQR10,ann_2_points_mst,3.741
1000-22,sophisticated-eax,PAR10,ann_2_points_mst,3.1394
1000-22,sophisticated-eax,PQR10,ann_2_points_mst,3.229
1000-244,sophisticated-eax,PAR10,ann_2_points_mst,3.1395
1000-244,sophisticated-eax,PQR10,ann_2_points_mst,3.224
1000-245,sophisticated-eax,PAR10,ann_2_points_mst,5.5629
1000-245,sophisticated-eax,PQR10,ann_2_points_mst,3.4715
1000-261,sophisticated-eax,PAR10,ann_2_points_mst,3.3608
1000-261,sophisticated-eax,PQR10,ann_2_points_mst,3.3265
1000-267,sophisticated-eax,PAR10,ann_2_points_mst,3.2414
1000-267,sophisticated-eax,PQR10,ann_2_points_mst,3.318
1000-305,sophisticated-eax,PAR10,ann_2_points_mst,3.5308
1000-305,sophisticated-eax,PQR10,ann_2_points_mst,3.0145
1000-306,sophisticated-eax,PAR10,ann_2_points_mst,3.0367
1000-306,sophisticated-eax,PQR10,ann_2_points_mst,3.048
1000-308,sophisticated-eax,PAR10,ann_2_points_mst,3.8243
1000-308,sophisticated-eax,PQR10,ann_2_points_mst,3.272
1000-311,sophisticated-eax,PAR10,ann_2_points_mst,3.1994
1000-311,sophisticated-eax,PQR10,ann_2_points_mst,3.2275
1000-328,sophisticated-eax,PAR10,ann_2_points_mst,8.1197
1000-328,sophisticated-eax,PQR10,ann_2_points_mst,8.322
1000-337,sophisticated-eax,PAR10,ann_2_points_mst,2.9984
1000-337,sophisticated-eax,PQR10,ann_2_points_mst,2.9805
1000-347,sophisticated-eax,PAR10,ann_2_points_mst,2.747
1000-347,sophisticated-eax,PQR10,ann_2_points_mst,2.7915
1000-354,sophisticated-eax,PAR10,ann_2_points_mst,3.2226
1000-354,sophisticated-eax,PQR10,ann_2_points_mst,3.2305
1000-370,sophisticated-eax,PAR10,ann_2_points_mst,2.9248
1000-370,sophisticated-eax,PQR10,ann_2_points_mst,2.8875
1000-375,sophisticated-eax,PAR10,ann_2_points_mst,5.3784
1000-375,sophisticated-eax,PQR10,ann_2_points_mst,3.7075
1000-384,sophisticated-eax,PAR10,ann_2_points_mst,4.6591
1000-384,sophisticated-eax,PQR10,ann_2_points_mst,3.522
1000-40,sophisticated-eax,PAR10,ann_2_points_mst,3.1172
1000-40,sophisticated-eax,PQR10,ann_2_points_mst,3.1485
1000-401,sophisticated-eax,PAR10,ann_2_points_mst,3.3408
1000-401,sophisticated-eax,PQR10,ann_2_points_mst,3.33
1000-403,sophisticated-eax,PAR10,ann_2_points_mst,3.0348
1000-403,sophisticated-eax,PQR10,ann_2_points_mst,2.6095
1000-407,sophisticated-eax,PAR10,ann_2_points_mst,3.6648
1000-407,sophisticated-eax,PQR10,ann_2_points_mst,3.754
1000-423,sophisticated-eax,PAR10,ann_2_points_mst,2.9469
1000-423,sophisticated-eax,PQR10,ann_2_points_mst,2.9915
1000-425,sophisticated-eax,PAR10,ann_2_points_mst,4.6013
1000-425,sophisticated-eax,PQR10,ann_2_points_mst,3.6335
1000-431,sophisticated-eax,PAR10,ann_2_points_mst,3.6926
1000-431,sophisticated-eax,PQR10,ann_2_points_mst,3.176
1000-438,sophisticated-eax,PAR10,ann_2_points_mst,3.1841
1000-438,sophisticated-eax,PQR10,ann_2_points_mst,3.163
1000-440,sophisticated-eax,PAR10,ann_2_points_mst,2.9601
1000-440,sophisticated-eax,PQR10,ann_2_points_mst,2.967
1000-454,sophisticated-eax,PAR10,ann_2_points_mst,3.3309
1000-454,sophisticated-eax,PQR10,ann_2_points_mst,3.307
1000-455,sophisticated-eax,PAR10,ann_2_points_mst,4.0123
1000-455,sophisticated-eax,PQR10,ann_2_points_mst,2.9635
1000-466,sophisticated-eax,PAR10,ann_2_points_mst,3.1394
1000-466,sophisticated-eax,PQR10,ann_2_points_mst,3.103
1000-479,sophisticated-eax,PAR10,ann_2_points_mst,2.7504
1000-479,sophisticated-eax,PQR10,ann_2_points_mst,2.758
1000-490,sophisticated-eax,PAR10,ann_2_points_mst,4.5948
1000-490,sophisticated-eax,PQR10,ann_2_points_mst,3.76
1000-55,sophisticated-eax,PAR10,ann_2_points_mst,3.4462
1000-55,sophisticated-eax,PQR10,ann_2_points_mst,3.564
1000-74,sophisticated-eax,PAR10,ann_2_points_mst,3.1568
1000-74,sophisticated-eax,PQR10,ann_2_points_mst,3.146
1000-76,sophisticated-eax,PAR10,ann_2_points_mst,4.5091
1000-76,sophisticated-eax,PQR10,ann_2_points_mst,3.844
1000-94,sophisticated-eax,PAR10,ann_2_points_mst,3.5998
1000-94,sophisticated-eax,PQR10,ann_2_points_mst,3.169
1000-105,sophisticated-lkh,PAR10,ann_2_points_mst,22.0206
1000-105,sophisticated-lkh,PQR10,ann_2_points_mst,14.7025
1000-108,sophisticated-lkh,PAR10,ann_2_points_mst,659.1653
1000-108,sophisticated-lkh,PQR10,ann_2_points_mst,210.116
1000-111,sophisticated-lkh,PAR10,ann_2_points_mst,361.9198
1000-111,sophisticated-lkh,PQR10,ann_2_points_mst,261.7155
1000-158,sophisticated-lkh,PAR10,ann_2_points_mst,59.7616
1000-158,sophisticated-lkh,PQR10,ann_2_points_mst,39.9825
1000-169,sophisticated-lkh,PAR10,ann_2_points_mst,245.2984
1000-169,sophisticated-lkh,PQR10,ann_2_points_mst,152.3695
1000-184,sophisticated-lkh,PAR10,ann_2_points_mst,2.4682
1000-184,sophisticated-lkh,PQR10,ann_2_points_mst,2.2865
1000-187,sophisticated-lkh,PAR10,ann_2_points_mst,53.574
1000-187,sophisticated-lkh,PQR10,ann_2_points_mst,41.347
1000-202,sophisticated-lkh,PAR10,ann_2_points_mst,46.4006
1000-202,sophisticated-lkh,PQR10,ann_2_points_mst,37.3835
1000-209,sophisticated-lkh,PAR10,ann_2_points_mst,4.2047
1000-209,sophisticated-lkh,PQR10,ann_2_points_mst,4.38
1000-211,sophisticated-lkh,PAR10,ann_2_points_mst,11.2343
1000-211,sophisticated-lkh,PQR10,ann_2_points_mst,6.448
1000-221,sophisticated-lkh,PAR10,ann_2_points_mst,115.898
1000-221,sophisticated-lkh,PQR10,ann_2_points_mst,88.8305
1000-222,sophisticated-lkh,PAR10,ann_2_points_mst,120.607
1000-222,sophisticated-lkh,PQR10,ann_2_points_mst,84.5085
1000-228,sophisticated-lkh,PAR10,ann_2_points_mst,15.7674
1000-228,sophisticated-lkh,PQR10,ann_2_points_mst,9.3045
1000-237,sophisticated-lkh,PAR10,ann_2_points_mst,45.4744
1000-237,sophisticated-lkh,PQR10,ann_2_points_mst,35.752
1000-244,sophisticated-lkh,PAR10,ann_2_points_mst,39.5771
1000-244,sophisticated-lkh,PQR10,ann_2_points_mst,35.0085
1000-249,sophisticated-lkh,PAR10,ann_2_points_mst,82.9117
1000-249,sophisticated-lkh,PQR10,ann_2_points_mst,78.7945
1000-252,sophisticated-lkh,PAR10,ann_2_points_mst,242.8778
1000-252,sophisticated-lkh,PQR10,ann_2_points_mst,190.0215
1000-256,sophisticated-lkh,PAR10,ann_2_points_mst,154.0658
1000-256,sophisticated-lkh,PQR10,ann_2_points_mst,137.5365
1000-280,sophisticated-lkh,PAR10,ann_2_points_mst,135.5552
1000-280,sophisticated-lkh,PQR10,ann_2_points_mst,76.2975
1000-283,sophisticated-lkh,PAR10,ann_2_points_mst,43.3589
1000-283,sophisticated-lkh,PQR10,ann_2_points_mst,34.178
1000-284,sophisticated-lkh,PAR10,ann_2_points_mst,105.1447
1000-284,sophisticated-lkh,PQR10,ann_2_points_mst,75.9715
1000-285,sophisticated-lkh,PAR10,ann_2_points_mst,1.3349
1000-285,sophisticated-lkh,PQR10,ann_2_points_mst,1.352
1000-288,sophisticated-lkh,PAR10,ann_2_points_mst,78.5842
1000-288,sophisticated-lkh,PQR10,ann_2_points_mst,61.8045
1000-295,sophisticated-lkh,PAR10,ann_2_points_mst,2.4794
1000-295,sophisticated-lkh,PQR10,ann_2_points_mst,1.771
1000-30,sophisticated-lkh,PAR10,ann_2_points_mst,121.1297
1000-30,sophisticated-lkh,PQR10,ann_2_points_mst,41.1435
1000-301,sophisticated-lkh,PAR10,ann_2_points_mst,216.7307
1000-301,sophisticated-lkh,PQR10,ann_2_points_mst,202.447
1000-332,sophisticated-lkh,PAR10,ann_2_points_mst,77.134
1000-332,sophisticated-lkh,PQR10,ann_2_points_mst,81.181
1000-333,sophisticated-lkh,PAR10,ann_2_points_mst,48.942
1000-333,sophisticated-lkh,PQR10,ann_2_points_mst,33.3865
1000-334,sophisticated-lkh,PAR10,ann_2_points_mst,92.1445
1000-334,sophisticated-lkh,PQR10,ann_2_points_mst,51.5875
1000-346,sophisticated-lkh,PAR10,ann_2_points_mst,72.8252
1000-346,sophisticated-lkh,PQR10,ann_2_points_mst,64.2355
1000-360,sophisticated-lkh,PAR10,ann_2_points_mst,150.2499
1000-360,sophisticated-lkh,PQR10,ann_2_points_mst,131.0985
1000-370,sophisticated-lkh,PAR10,ann_2_points_mst,31.3366
1000-370,sophisticated-lkh,PQR10,ann_2_points_mst,20.269
1000-390,sophisticated-lkh,PAR10,ann_2_points_mst,243.1376
1000-390,sophisticated-lkh,PQR10,ann_2_points_mst,179.019
1000-393,sophisticated-lkh,PAR10,ann_2_points_mst,35.9975
1000-393,sophisticated-lkh,PQR10,ann_2_points_mst,27.694
1000-398,sophisticated-lkh,PAR10,ann_2_points_mst,235.3009
1000-398,sophisticated-lkh,PQR10,ann_2_points_mst,208.6015
1000-413,sophisticated-lkh,PAR10,ann_2_points_mst,74.6619
1000-413,sophisticated-lkh,PQR10,ann_2_points_mst,67.606
1000-414,sophisticated-lkh,PAR10,ann_2_points_mst,219.1778
1000-414,sophisticated-lkh,PQR10,ann_2_points_mst,156.1565
1000-416,sophisticated-lkh,PAR10,ann_2_points_mst,111.675
1000-416,sophisticated-lkh,PQR10,ann_2_points_mst,99.683
1000-422,sophisticated-lkh,PAR10,ann_2_points_mst,88.5677
1000-422,sophisticated-lkh,PQR10,ann_2_points_mst,73.4745
1000-444,sophisticated-lkh,PAR10,ann_2_points_mst,391.6207
1000-444,sophisticated-lkh,PQR10,ann_2_points_mst,264.8865
1000-484,sophisticated-lkh,PAR10,ann_2_points_mst,44.9268
1000-484,sophisticated-lkh,PQR10,ann_2_points_mst,41.626
1000-487,sophisticated-lkh,PAR10,ann_2_points_mst,9.6796
1000-487,sophisticated-lkh,PQR10,ann_2_points_mst,8.8445
1000-50,sophisticated-lkh,PAR10,ann_2_points_mst,29.8796
1000-50,sophisticated-lkh,PQR10,ann_2_points_mst,15.3855
1000-54,sophisticated-lkh,PAR10,ann_2_points_mst,67.99
1000-54,sophisticated-lkh,PQR10,ann_2_points_mst,62.339
1000-62,sophisticated-lkh,PAR10,ann_2_points_mst,65.5815
1000-62,sophisticated-lkh,PQR10,ann_2_points_mst,38.6165
1000-63,sophisticated-lkh,PAR10,ann_2_points_mst,87.6135
1000-63,sophisticated-lkh,PQR10,ann_2_points_mst,74.61
1000-66,sophisticated-lkh,PAR10,ann_2_points_mst,73.1923
1000-66,sophisticated-lkh,PQR10,ann_2_points_mst,41.522
1000-73,sophisticated-lkh,PAR10,ann_2_points_mst,29.8669
1000-73,sophisticated-lkh,PQR10,ann_2_points_mst,20.5945
1000-80,sophisticated-lkh,PAR10,ann_2_points_mst,29.2913
1000-80,sophisticated-lkh,PQR10,ann_2_points_mst,23.5955
1000-103,sophisticated-eax,PAR10,ann_2_points_mst,3.3638
1000-103,sophisticated-eax,PQR10,ann_2_points_mst,3.408
1000-104,sophisticated-eax,PAR10,ann_2_points_mst,4.269
1000-104,sophisticated-eax,PQR10,ann_2_points_mst,3.366
1000-124,sophisticated-eax,PAR10,ann_2_points_mst,3.5819
1000-124,sophisticated-eax,PQR10,ann_2_points_mst,3.546
1000-127,sophisticated-eax,PAR10,ann_2_points_mst,3.2717
1000-127,sophisticated-eax,PQR10,ann_2_points_mst,3.263
1000-146,sophisticated-eax,PAR10,ann_2_points_mst,3.9719
1000-146,sophisticated-eax,PQR10,ann_2_points_mst,3.2875
1000-148,sophisticated-eax,PAR10,ann_2_points_mst,4.3852
1000-148,sophisticated-eax,PQR10,ann_2_points_mst,3.432
1000-159,sophisticated-eax,PAR10,ann_2_points_mst,3.3459
1000-159,sophisticated-eax,PQR10,ann_2_points_mst,3.3335
1000-163,sophisticated-eax,PAR10,ann_2_points_mst,3.1516
1000-163,sophisticated-eax,PQR10,ann_2_points_mst,3.168
1000-173,sophisticated-eax,PAR10,ann_2_points_mst,3.159
1000-173,sophisticated-eax,PQR10,ann_2_points_mst,3.1195
1000-174,sophisticated-eax,PAR10,ann_2_points_mst,3.1373
1000-174,sophisticated-eax,PQR10,ann_2_points_mst,3.251
1000-176,sophisticated-eax,PAR10,ann_2_points_mst,2.8296
1000-176,sophisticated-eax,PQR10,ann_2_points_mst,2.867
1000-189,sophisticated-eax,PAR10,ann_2_points_mst,5.5406
1000-189,sophisticated-eax,PQR10,ann_2_points_mst,4.6025
1000-19,sophisticated-eax,PAR10,ann_2_points_mst,5.0393
1000-19,sophisticated-eax,PQR10,ann_2_points_mst,3.712
1000-224,sophisticated-eax,PAR10,ann_2_points_mst,8.8
1000-224,sophisticated-eax,PQR10,ann_2_points_mst,3.079
1000-240,sophisticated-eax,PAR10,ann_2_points_mst,6.0661
1000-240,sophisticated-eax,PQR10,ann_2_points_mst,3.8395
1000-241,sophisticated-eax,PAR10,ann_2_points_mst,3.2135
1000-241,sophisticated-eax,PQR10,ann_2_points_mst,3.199
1000-247,sophisticated-eax,PAR10,ann_2_points_mst,3.245
1000-247,sophisticated-eax,PQR10,ann_2_points_mst,3.257
1000-253,sophisticated-eax,PAR10,ann_2_points_mst,4.3332
1000-253,sophisticated-eax,PQR10,ann_2_points_mst,3.316
1000-266,sophisticated-eax,PAR10,ann_2_points_mst,3.6991
1000-266,sophisticated-eax,PQR10,ann_2_points_mst,3.7595
1000-273,sophisticated-eax,PAR10,ann_2_points_mst,4.5066
1000-273,sophisticated-eax,PQR10,ann_2_points_mst,3.602
1000-275,sophisticated-eax,PAR10,ann_2_points_mst,4.3116
1000-275,sophisticated-eax,PQR10,ann_2_points_mst,3.4115
1000-29,sophisticated-eax,PAR10,ann_2_points_mst,2.7265
1000-29,sophisticated-eax,PQR10,ann_2_points_mst,2.771
1000-299,sophisticated-eax,PAR10,ann_2_points_mst,2.5833
1000-299,sophisticated-eax,PQR10,ann_2_points_mst,2.63
1000-320,sophisticated-eax,PAR10,ann_2_points_mst,4.5835
1000-320,sophisticated-eax,PQR10,ann_2_points_mst,3.2045
1000-326,sophisticated-eax,PAR10,ann_2_points_mst,3.2624
1000-326,sophisticated-eax,PQR10,ann_2_points_mst,3.2765
1000-327,sophisticated-eax,PAR10,ann_2_points_mst,3.0125
1000-327,sophisticated-eax,PQR10,ann_2_points_mst,3.0215
1000-333,sophisticated-eax,PAR10,ann_2_points_mst,2.8913
1000-333,sophisticated-eax,PQR10,ann_2_points_mst,2.9285
1000-339,sophisticated-eax,PAR10,ann_2_points_mst,7.1723
1000-339,sophisticated-eax,PQR10,ann_2_points_mst,5.9815
1000-345,sophisticated-eax,PAR10,ann_2_points_mst,2.8324
1000-345,sophisticated-eax,PQR10,ann_2_points_mst,2.865
1000-358,sophisticated-eax,PAR10,ann_2_points_mst,3.0583
1000-358,sophisticated-eax,PQR10,ann_2_points_mst,3.1055
1000-359,sophisticated-eax,PAR10,ann_2_points_mst,3.2872
1000-359,sophisticated-eax,PQR10,ann_2_points_mst,3.2935
1000-362,sophisticated-eax,PAR10,ann_2_points_mst,3.0044
1000-362,sophisticated-eax,PQR10,ann_2_points_mst,3.0015
1000-402,sophisticated-eax,PAR10,ann_2_points_mst,4.443
1000-402,sophisticated-eax,PQR10,ann_2_points_mst,3.732
1000-429,sophisticated-eax,PAR10,ann_2_points_mst,3.6355
1000-429,sophisticated-eax,PQR10,ann_2_points_mst,3.17
1000-430,sophisticated-eax,PAR10,ann_2_points_mst,3.3211
1000-430,sophisticated-eax,PQR10,ann_2_points_mst,3.3045
1000-432,sophisticated-eax,PAR10,ann_2_points_mst,3.6927
1000-432,sophisticated-eax,PQR10,ann_2_points_mst,3.638
1000-433,sophisticated-eax,PAR10,ann_2_points_mst,3.447
1000-433,sophisticated-eax,PQR10,ann_2_points_mst,3.477
1000-447,sophisticated-eax,PAR10,ann_2_points_mst,4.3597
1000-447,sophisticated-eax,PQR10,ann_2_points_mst,3.1625
1000-469,sophisticated-eax,PAR10,ann_2_points_mst,3.0058
1000-469,sophisticated-eax,PQR10,ann_2_points_mst,2.982
1000-474,sophisticated-eax,PAR10,ann_2_points_mst,3.3226
1000-474,sophisticated-eax,PQR10,ann_2_points_mst,3.307
1000-475,sophisticated-eax,PAR10,ann_2_points_mst,5.2119
1000-475,sophisticated-eax,PQR10,ann_2_points_mst,3.6185
1000-480,sophisticated-eax,PAR10,ann_2_points_mst,3.4465
1000-480,sophisticated-eax,PQR10,ann_2_points_mst,3.093
1000-487,sophisticated-eax,PAR10,ann_2_points_mst,3.1423
1000-487,sophisticated-eax,PQR10,ann_2_points_mst,3.1445
1000-492,sophisticated-eax,PAR10,ann_2_points_mst,3.2077
1000-492,sophisticated-eax,PQR10,ann_2_points_mst,3.317
1000-493,sophisticated-eax,PAR10,ann_2_points_mst,3.3728
1000-493,sophisticated-eax,PQR10,ann_2_points_mst,3.4375
1000-53,sophisticated-eax,PAR10,ann_2_points_mst,2.9747
1000-53,sophisticated-eax,PQR10,ann_2_points_mst,3.0325
1000-57,sophisticated-eax,PAR10,ann_2_points_mst,4.2137
1000-57,sophisticated-eax,PQR10,ann_2_points_mst,3.2595
1000-58,sophisticated-eax,PAR10,ann_2_points_mst,3.3783
1000-58,sophisticated-eax,PQR10,ann_2_points_mst,3.363
1000-6,sophisticated-eax,PAR10,ann_2_points_mst,7.287
1000-6,sophisticated-eax,PQR10,ann_2_points_mst,6.759
1000-89,sophisticated-eax,PAR10,ann_2_points_mst,3.9334
1000-89,sophisticated-eax,PQR10,ann_2_points_mst,3.391
1000-93,sophisticated-eax,PAR10,ann_2_points_mst,7.3108
1000-93,sophisticated-eax,PQR10,ann_2_points_mst,4.0565
1000-110,sophisticated-lkh,PAR10,ann_2_points_mst,170.5454
1000-110,sophisticated-lkh,PQR10,ann_2_points_mst,71.471
1000-115,sophisticated-lkh,PAR10,ann_2_points_mst,54.8917
1000-115,sophisticated-lkh,PQR10,ann_2_points_mst,46.008
1000-131,sophisticated-lkh,PAR10,ann_2_points_mst,1.8483
1000-131,sophisticated-lkh,PQR10,ann_2_points_mst,1.829
1000-132,sophisticated-lkh,PAR10,ann_2_points_mst,5.1679
1000-132,sophisticated-lkh,PQR10,ann_2_points_mst,4.459
1000-144,sophisticated-lkh,PAR10,ann_2_points_mst,54.5932
1000-144,sophisticated-lkh,PQR10,ann_2_points_mst,21.7305
1000-177,sophisticated-lkh,PAR10,ann_2_points_mst,210.553
1000-177,sophisticated-lkh,PQR10,ann_2_points_mst,169.95
1000-18,sophisticated-lkh,PAR10,ann_2_points_mst,17.2797
1000-18,sophisticated-lkh,PQR10,ann_2_points_mst,10.8285
1000-188,sophisticated-lkh,PAR10,ann_2_points_mst,541.843
1000-188,sophisticated-lkh,PQR10,ann_2_points_mst,409.8885
1000-198,sophisticated-lkh,PAR10,ann_2_points_mst,186.1685
1000-198,sophisticated-lkh,PQR10,ann_2_points_mst,148.078
1000-201,sophisticated-lkh,PAR10,ann_2_points_mst,896.7983
1000-201,sophisticated-lkh,PQR10,ann_2_points_mst,800.629
1000-207,sophisticated-lkh,PAR10,ann_2_points_mst,21.7418
1000-207,sophisticated-lkh,PQR10,ann_2_points_mst,16.558
1000-208,sophisticated-lkh,PAR10,ann_2_points_mst,23.9777
1000-208,sophisticated-lkh,PQR10,ann_2_points_mst,18.0435
1000-219,sophisticated-lkh,PAR10,ann_2_points_mst,38.1315
1000-219,sophisticated-lkh,PQR10,ann_2_points_mst,24.772
1000-233,sophisticated-lkh,PAR10,ann_2_points_mst,186.2192
1000-233,sophisticated-lkh,PQR10,ann_2_points_mst,84.045
1000-242,sophisticated-lkh,PAR10,ann_2_points_mst,43.091
1000-242,sophisticated-lkh,PQR10,ann_2_points_mst,22.807
1000-250,sophisticated-lkh,PAR10,ann_2_points_mst,209.5288
1000-250,sophisticated-lkh,PQR10,ann_2_points_mst,248.217
1000-254,sophisticated-lkh,PAR10,ann_2_points_mst,196.7698
1000-254,sophisticated-lkh,PQR10,ann_2_points_mst,190.7625
1000-258,sophisticated-lkh,PAR10,ann_2_points_mst,62.894
1000-258,sophisticated-lkh,PQR10,ann_2_points_mst,56.2705
1000-269,sophisticated-lkh,PAR10,ann_2_points_mst,113.2376
1000-269,sophisticated-lkh,PQR10,ann_2_points_mst,69.8415
1000-275,sophisticated-lkh,PAR10,ann_2_points_mst,90.5241
1000-275,sophisticated-lkh,PQR10,ann_2_points_mst,76.87
1000-276,sophisticated-lkh,PAR10,ann_2_points_mst,95.8388
1000-276,sophisticated-lkh,PQR10,ann_2_points_mst,90.6645
1000-279,sophisticated-lkh,PAR10,ann_2_points_mst,15.2872
1000-279,sophisticated-lkh,PQR10,ann_2_points_mst,11.9125
1000-28,sophisticated-lkh,PAR10,ann_2_points_mst,18.9105
1000-28,sophisticated-lkh,PQR10,ann_2_points_mst,20.745
1000-29,sophisticated-lkh,PAR10,ann_2_points_mst,33.5966
1000-29,sophisticated-lkh,PQR10,ann_2_points_mst,27.729
1000-303,sophisticated-lkh,PAR10,ann_2_points_mst,51.8965
1000-303,sophisticated-lkh,PQR10,ann_2_points_mst,36.374
1000-308,sophisticated-lkh,PAR10,ann_2_points_mst,217.7589
1000-308,sophisticated-lkh,PQR10,ann_2_points_mst,180.9335
1000-309,sophisticated-lkh,PAR10,ann_2_points_mst,1.1072
1000-309,sophisticated-lkh,PQR10,ann_2_points_mst,1.071
1000-31,sophisticated-lkh,PAR10,ann_2_points_mst,68.2656
1000-31,sophisticated-lkh,PQR10,ann_2_points_mst,42.2575
1000-312,sophisticated-lkh,PAR10,ann_2_points_mst,169.3216
1000-312,sophisticated-lkh,PQR10,ann_2_points_mst,134.3685
1000-324,sophisticated-lkh,PAR10,ann_2_points_mst,2.6601
1000-324,sophisticated-lkh,PQR10,ann_2_points_mst,1.5385
1000-335,sophisticated-lkh,PAR10,ann_2_points_mst,118.743
1000-335,sophisticated-lkh,PQR10,ann_2_points_mst,57.227
1000-340,sophisticated-lkh,PAR10,ann_2_points_mst,45.9073
1000-340,sophisticated-lkh,PQR10,ann_2_points_mst,28.9835
1000-348,sophisticated-lkh,PAR10,ann_2_points_mst,117.6094
1000-348,sophisticated-lkh,PQR10,ann_2_points_mst,52.0835
1000-354,sophisticated-lkh,PAR10,ann_2_points_mst,158.8079
1000-354,sophisticated-lkh,PQR10,ann_2_points_mst,80.144
1000-358,sophisticated-lkh,PAR10,ann_2_points_mst,353.8594
1000-358,sophisticated-lkh,PQR10,ann_2_points_mst,381.9395
1000-371,sophisticated-lkh,PAR10,ann_2_points_mst,208.3841
1000-371,sophisticated-lkh,PQR10,ann_2_points_mst,143.507
